,id,artist_name,track_name,album_name,artist_genre,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
114,5raBru10U4qA2zexhixC4D,AILEE,Heaven,Heaven,"['k-pop', 'korean pop']",56,53,1010232,211331,0.814,7,-3.667,0.123,0.702,2.52e-06,0.125,0.406,179.988,211331,4
115,3iMZViXYWRXlQ00CTJcO6z,T-ARA,Lovey-Dovey,Funky Town,"['k-pop', 'k-pop girl group']",50,0,717741,215144,0.732,11,-4.322,0.0634,0.0704,0.0,0.0664,0.551,128.063,215144,4
116,7k5iu5vr7IEW3BdSgwY9mw,Naul,Memory Of The Wind,Principle Of My Soul,"['korean city pop', 'korean pop']",37,0,59498,308187,0.426,8,-7.405,0.031,0.65,0.000805,0.107,0.129,133.467,308187,4
117,2XtWS6tnabJHYLhfsNfI0p,Girls' Generation,Twinkle,Twinkle,"['k-pop', 'k-pop girl group']",61,36,2131227,206733,0.884,1,-2.098,0.0494,0.247,0.0,0.297,0.962,110.023,206733,4
118,2IUuJlCC8LyqdMqF2ej0nq,Huh Gak,The Person Who Once Loved Me,LACRIMOSO,"['k-pop', 'korean pop']",41,31,76556,238968,0.375,11,-5.829,0.0315,0.78,0.0,0.0947,0.263,127.063,238968,4
119,7pwTKTLvi5dCasaMCze1w4,BIGBANG,MONSTER,THE BEST OF BIGBANG 2006-2014,"['k-pop', 'k-pop boy group']",66,34,4837537,234067,0.808,0,-4.494,0.0533,0.0148,0.0,0.385,0.371,127.973,234067,4
120,4FDgx399EWjgSqj8C65eQ1,Huh Gak&Zia,I Need You,I Need You,[],21,40,332,222772,0.761,7,-4.612,0.07,0.415,0.0,0.0906,0.76,91.935,222772,4
121,6VeD6SBmZ7Mi5UKnK5rCwA,Baek Ji Young,Voice (featGarie of LEESSANG),GOOD BOY,"['k-pop', 'korean pop']",44,25,130130,253100,0.851,7,-4.271,0.0748,0.536,0.0,0.151,0.42,98.006,253100,4
122,5dh87xGcp4YqDFBc86Mh47,K.Will,Please don’t…,The 3rd Album Part.1,"['k-pop', 'korean pop']",49,51,326153,212976,0.694,11,-5.5,0.0321,0.44,3.96e-06,0.308,0.489,94.998,212976,4
123,6sKRxuwxnbkMqJ2G78V8e1,LeeHi,"1, 2, 3, 4","1,2,3,4",['k-pop'],65,0,1332667,214274,0.649,5,-4.116,0.0473,0.364,0.0,0.0881,0.955,115.962,214274,4
124,2MYfUH4Zo7gphaxmMVDrie,AILEE,I will show you,Invitation,"['k-pop', 'korean pop']",56,56,1010232,232333,0.872,7,-2.114,0.0519,0.262,0.0,0.125,0.226,129.965,232333,4
125,6GJXC3CxSRXPHYy1L2UoJR,Verbal Jint,충분히 예뻐 You Deserve Better (Beautiful Enough),10년 동안의 오독 I 10 Years of Misinterpretation Part I,"['k-rap', 'korean old school hip hop']",46,29,67957,225880,0.69,8,-5.106,0.261,0.277,0.0,0.0825,0.625,79.551,225880,4
126,2DkL5Jaz5l47TksGuZ0y33,T-ARA,DAY BY DAY,DAY BY DAY,"['k-pop', 'k-pop girl group']",50,49,717741,209880,0.637,1,-3.137,0.0465,0.702,8.83e-06,0.209,0.675,117.961,209880,4
127,3mlwLowNaM6SnDfj3w6U7p,10cm,애상,윤일상 작곡가 21주년 기념 앨범 I'm 21,"['k-indie', 'k-pop', 'korean pop']",57,0,342172,227955,0.376,4,-4.213,0.0407,0.698,0.0,0.132,0.667,124.067,227955,4
128,7tMN6iGJMulMFpSCeU7pmU,f(x),Electric Shock,Electric Shock - The 2nd Mini Album,"['k-pop', 'k-pop girl group']",51,54,1160102,196947,0.898,5,-1.632,0.0327,0.0927,7.85e-06,0.493,0.537,125.029,196947,4
129,3lcdPSfDGg11Qyimx2ONYH,Gain,Bloom,Talk about S.,['k-pop'],32,39,88373,227683,0.947,1,-1.97,0.1,0.0735,0.0,0.327,0.76,123.975,227683,4
130,4JUtRVkFjhBZ6dL02IJLUK,Orange Caramel,Aing♡,LIPSTICK,"['k-pop', 'k-pop girl group']",40,39,281827,208170,0.902,11,-4.107,0.0648,0.175,0.0,0.0686,0.221,148.159,208170,4
131,1fSQVc8qsBj6mYTkEdfK8s,Orange Caramel,LIPSTICK,LIPSTICK,"['k-pop', 'k-pop girl group']",40,43,281827,201221,0.876,1,-4.049,0.13,0.00689,5.34e-05,0.345,0.641,125.939,201221,4
132,1HOcUR5aloWDwLAsPtWwel,Geeks,"Officially missing you,too",re;code Episode I,"['k-rap', 'korean pop']",33,40,26143,223713,0.831,7,-4.488,0.0481,0.12,0.0,0.0823,0.579,100.013,223713,4
133,5LZmAofEQt4JiHdIefDv1C,Busker Busker,Bloom,Busker Busker 1st,"['k-indie', 'k-rock', 'korean pop']",38,0,34191,202831,0.873,11,-4.623,0.105,0.263,0.0,0.0954,0.848,119.955,202831,4
134,6Ma3jsigXx7PPTKwV0Q9JI,Dynamicduo,Without You,Dynamicduo 6th Digilog 2/2,"['k-rap', 'korean pop', 'korean r&b']",43,0,145078,239794,0.633,1,-6.446,0.208,0.347,0.0,0.0995,0.734,84.729,239794,4
135,1LSNDl7np1Fs3xNoXiKUGC,G-DRAGON,Missing You,One of a Kind,"['k-pop', 'k-rap']",59,0,2707346,207090,0.792,5,-4.713,0.0651,0.14,0.0,0.0704,0.78,122.998,207090,4
136,4CluCFFy6i1MUL1cYdoCif,G-DRAGON,Crayon,One of a Kind,"['k-pop', 'k-rap']",59,0,2707346,196920,0.934,11,-3.787,0.169,0.046,0.0,0.687,0.308,132.019,196920,4
137,07xpTO5PLOLWmCvMfHuBi7,Verbal Jint,굿모닝 Good Morning,10년 동안의 오독 I 10 Years of Misinterpretation Part I,"['k-rap', 'korean old school hip hop']",46,28,67957,208253,0.772,1,-4.639,0.139,0.188,0.0,0.0664,0.591,91.952,208253,4
138,1pGQMgs6t3Bblm0ImfX4Bi,Epik High,It’s Cold,Best of EPIK HIGH ~Show Must Go On~,"['k-pop', 'k-rap', 'korean old school hip hop', 'korean pop']",56,2,617627,251147,0.657,6,-5.718,0.0435,0.504,0.0,0.107,0.432,111.984,251147,4
139,2NDEW4uf4rvM5FytTtBrbZ,2am,너도 나처럼 I Wonder If You Hurt Like Me,F.Scott Fitzgerald's Way Of Love,"['k-pop', 'korean pop']",42,38,192359,228454,0.48,6,-6.599,0.0305,0.76,0.0,0.125,0.14,127.919,228454,4
140,0c1XqH0Nvihd6eS91arDK5,G-DRAGON,That XX (그 XX),One of a Kind,"['k-pop', 'k-rap']",59,0,2707346,199629,0.47,4,-5.642,0.0433,0.533,0.0,0.133,0.801,119.885,199629,4
141,1Cy2IaB3sWC6B67aDKTG1L,DAVICHI,I'll think of you,LOVE CALL with Davichi,"['k-pop', 'korean pop']",55,20,673217,219638,0.499,10,-5.241,0.0284,0.447,0.0,0.0981,0.334,107.969,219638,4
142,20WKHUk5jZU6waHVr6oy1A,miss A,I don't need a man (남자 없이 잘 살아),Independent Women pt.III,"['k-pop', 'k-pop girl group']",48,0,803335,210815,0.745,0,-3.984,0.0352,0.0176,2.33e-05,0.0621,0.887,155.978,210815,4
143,5fDMmlWMmOYiSMsbUxbQbh,T-ARA,Sexy Love,Mirage,"['k-pop', 'k-pop girl group']",50,0,717741,225620,0.913,9,-1.99,0.0362,0.00994,2.55e-06,0.0365,0.926,132.057,225620,4
144,79JjevZxTK4DKntcVbfrOv,BIGBANG,BAD BOY,ALIVE,"['k-pop', 'k-pop boy group']",66,43,4837537,238000,0.735,9,-3.979,0.0927,0.0233,0.0,0.0923,0.425,74.967,238000,4
145,0nEzoA5cm5tCyuLhs4PUEQ,December,She`s Gone,She`s Gone,['korean pop'],27,0,5491,233200,0.853,1,-3.153,0.0345,0.0216,0.0142,0.128,0.792,99.936,233200,4
146,4ChcAHREIPTwDh7BUavyfT,Star,SO CUTE (with 10cm),SO CUTE,[],8,18,256,198844,0.609,6,-4.532,0.157,0.486,0.0,0.161,0.858,92.897,198844,4
147,7qOZU5DXQ3HJsrzngN7Qjf,Primary,question mark,Primary and the Messengers LP,"['k-indie', 'k-rap', 'korean city pop', 'korean pop']",44,0,74876,194040,0.738,3,-3.481,0.125,0.224,0.0,0.119,0.922,95.977,194040,4
148,3dMvYOL0joYQ9yeNQsedp3,Noel,Things that I couldn't say,TIME FOR LOVE,"['freestyle', 'korean pop']",35,29,30228,258064,0.462,9,-6.293,0.0433,0.637,0.0,0.108,0.358,155.843,258064,3
149,6hBsc4eltDQwjNhRCNZBQ2,J.Y. Park,너뿐이야 You're the One,Spring - 5 Songs for a New Love,['classic k-pop'],41,28,93963,202249,0.724,11,-4.13,0.0425,0.0361,0.0,0.573,0.692,97.01,202249,4
150,3BMTQCZUUfakzih72i3r4j,Baek A Yeon,이럴거면 그러지말지 Shouldn't Have… (Feat. Young K),이럴거면 그러지말지 Shouldn't Have…,"['k-pop', 'korean pop']",43,0,216775,212762,0.64,6,-3.145,0.0808,0.712,0.0,0.194,0.442,170.902,212762,3
151,4a1FFgdBIbAvyn4d40YAPZ,BIGBANG,LOSER,MADE,"['k-pop', 'k-pop boy group']",66,0,4837537,219429,0.681,0,-4.251,0.0937,0.404,0.0,0.329,0.488,89.947,219429,4
152,7p2aZw0ixssgv7Oj28fsun,BIGBANG,BAE BAE,MADE,"['k-pop', 'k-pop boy group']",66,0,4837537,169482,0.63,0,-4.914,0.0401,0.0084,0.0,0.208,0.402,140.011,169482,4
153,6vs7hcMDl4l6BQKL9KE9pd,Zion.T,Just (From Young),Young,"['k-pop', 'k-rap', 'korean pop', 'korean r&b']",54,0,530793,192630,0.264,3,-10.956,0.0937,0.594,0.000132,0.107,0.184,86.001,192630,4
154,5A0ut5JjeNLgGaScBIRyBU,Loco,Spring Is Gone by chance,Girl Who Sees Smell OST Part.2,"['k-pop', 'k-rap', 'korean r&b']",60,52,317070,201000,0.749,7,-3.959,0.0692,0.634,0.0,0.208,0.55,98.032,201000,4
155,6BcOOZoCGPaUuEPGNqGQx2,Zion.T,Yanghwa BRDG,Yanghwa BRDG,"['k-pop', 'k-rap', 'korean pop', 'korean r&b']",54,0,530793,229350,0.436,3,-8.73,0.0504,0.726,0.0,0.151,0.37,87.111,229350,4
156,59FBFyeST1vqN8G41YgFS6,SISTAR,SHAKE IT,SHAKE IT,"['k-pop', 'k-pop girl group']",52,56,886616,208507,0.957,11,-2.57,0.0735,0.0234,0.0,0.715,0.611,118.997,208507,4
157,7ppOWC1tLH7dryAau647oQ,HYUKOH,Comes and Goes 와리가리,22,"['k-indie', 'korean indie folk', 'korean r&b']",50,0,445190,228320,0.721,6,-6.345,0.0408,0.103,0.0,0.108,0.625,119.892,228320,4
158,6BKOhvRPY54uvfqWwg7MKi,EXID,Up & Down,AH YEAH,"['k-pop', 'k-pop girl group']",51,59,1404121,189882,0.812,7,-2.703,0.0351,0.00189,1.96e-06,0.229,0.377,112.018,189882,4
159,09CAOGrMHucCFL64TYGJ7H,miss A,다른 남자 말고 너 Only You,Colors,"['k-pop', 'k-pop girl group']",48,53,803335,198009,0.767,0,-3.155,0.132,0.0527,0.0,0.276,0.406,168.076,198009,4
160,5ktwBE88NKZSfmk6Lw2KhS,IU,heart,heart,['k-pop'],71,50,7036743,166933,0.318,7,-5.986,0.0277,0.842,0.0,0.151,0.267,93.625,166933,4
161,21ipCJ0dlMp9DUdiyv48BU,M.C the Max,Because of you,Girl Who Sees Smell OST Part.5,"['classic k-pop', 'k-rock', 'korean pop']",39,23,88882,212680,0.442,8,-5.475,0.0292,0.548,0.0,0.192,0.188,79.308,212680,3
162,6Rx0ORYPP3GH9rTvGS5Vy8,EXO,CALL ME BABY,EXODUS - The 2nd Album,"['k-pop', 'k-pop boy group']",69,66,9107842,211013,0.886,1,-2.519,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4
163,0icGgAiUx5b0amQLycmGUr,MAMAMOO,Um Oh Ah Yeh,Pink Funky,"['k-pop', 'k-pop girl group']",64,48,5534947,214088,0.893,7,-1.896,0.0476,0.128,0.0,0.167,0.453,104.977,214088,4
164,1RYa10zEP68CoaiLQEruUH,iKON,MY TYPE,WELCOME BACK (COMPLETE EDITION),"['k-pop', 'k-pop boy group']",63,18,3308164,212800,0.606,5,-5.875,0.0369,0.183,0.0,0.189,0.724,94.004,212800,4
165,7Hjmz2XTMCuFvKBSfvrtC5,J.Y. Park,어머님이 누구니 (Who's your mama?) (Feat. Jessi),24/34,['classic k-pop'],41,45,93963,221123,0.83,1,-3.813,0.177,0.0262,0.0,0.204,0.53,115.006,221123,4
166,5Hkk4YCNakpuOpbZQo67fE,Park Hyo Shin,Wild Flower,I am A Dreamer,['korean pop'],42,0,126779,314254,0.323,8,-9.145,0.031,0.722,0.0,0.12,0.247,134.824,314254,3
167,68daw5D7jgDf55BJmaiQIf,EXID,Ah Yeah,AH YEAH,"['k-pop', 'k-pop girl group']",51,50,1404121,199643,0.939,11,-2.688,0.054,0.0483,0.0,0.0719,0.428,117.986,199643,4
168,6x7fux7bZEfnChKx3nhSZn,GFRIEND,Me Gustas Tu,GFRIEND 2nd Mini Album 'Flower Bud',"['k-pop', 'k-pop girl group']",61,63,1389704,220745,0.923,8,-1.309,0.0613,0.166,0.0,0.0507,0.703,106.086,220745,4
169,7y9FSrF6PBzTWwQIOVVUOj,Mad Clown,Fire (feat.Jinsil Of Mad Soul Child),Piece of mine,['k-rap'],50,36,113334,211112,0.864,9,-3.19,0.25,0.0914,0.0,0.142,0.646,113.061,211112,4
170,5ZkITfPpcNPnyYGTibkO6m,TAEYEON,I,I - The 1st Mini Album,['k-pop'],67,61,2480072,206039,0.788,9,-2.372,0.0324,0.0666,0.0,0.324,0.233,89.993,206039,4
171,3ELLtSclCBRIJKhiTRF7Y8,GARY,GET SOME AIR (feat.MIWOO),2002,"['korean old school hip hop', 'korean pop']",33,37,20298,222127,0.879,2,-3.678,0.27,0.305,0.0,0.217,0.639,149.95,222127,3
172,77IZ5gbHrUR6lp9gE9QqYb,BIGBANG,IF YOU,D,"['k-pop', 'k-pop boy group']",66,0,4837537,264281,0.447,1,-6.271,0.0305,0.524,0.0,0.167,0.17,141.808,264281,4
173,0GsRx0gPft6RmijIwMsKmG,IU,Friday (feat.Jang Yi-jeong),Modern Times – Epilogue,['k-pop'],71,57,7036743,217130,0.525,9,-4.823,0.0512,0.619,0.0,0.103,0.551,80.052,217130,4
174,4pwtsRdCFNse3U1lWLG2W1,BIGBANG,Let's not fall in love,E,"['k-pop', 'k-pop boy group']",66,0,4837537,211984,0.843,0,-4.258,0.0499,0.121,0.0,0.126,0.637,125.029,211984,4
175,29j6CUHUqJg1uJCsAvcBQP,DAVICHI,Cry Again,DAVICHI HUG,"['k-pop', 'korean pop']",55,0,673217,201333,0.426,7,-5.241,0.035,0.83,0.0,0.12,0.21,136.624,201333,4
176,4sa8O4AwMja6r1Enu35Fmz,Crush,Oasis,Oasis,"['k-pop', 'korean r&b']",63,0,1005119,191279,0.818,4,-4.157,0.261,0.221,0.0,0.435,0.822,96.168,191279,4
177,1kFevEv3s7Gf6o5xSDR5DL,EXO,LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,"['k-pop', 'k-pop boy group']",69,58,9107842,205129,0.83,0,-2.33,0.0764,0.00266,0.0,0.188,0.757,110.04,205129,4
178,0cd3t9ifOeJVirxWxcUNsJ,SOYOU,Lean On Me,Lean On Me,"['k-pop', 'korean pop']",52,38,352891,219187,0.657,10,-6.266,0.0568,0.139,0.0,0.0857,0.518,87.0,219187,4
179,7EZ79Zl4XsPS320q0KXC6E,Apink,LUV,Pink LUV,"['k-pop', 'k-pop girl group']",54,48,1081307,238920,0.911,6,-3.282,0.0437,0.0511,0.0,0.074,0.685,103.978,238920,4
180,2KpurWROfKrfeq1VnXSIbr,M.C the Max,just looking 바라보기,The birth of the beauty 미녀의 탄생 (Original Television Soundtrack),"['classic k-pop', 'k-rock', 'korean pop']",39,0,88882,218416,0.29,3,-7.266,0.0362,0.735,0.0,0.0973,0.136,143.692,218416,4
181,1YqGY2dW0a9ocyxaB5PtrR,KYUHYUN,광화문에서 (At Gwanghwamun),광화문에서 At Gwanghwamun - The 1st Mini Album,"['k-pop', 'korean pop']",48,51,350229,282806,0.375,3,-6.268,0.0285,0.72,0.0,0.118,0.204,135.821,282806,4
182,2jJiOwmdErFy7I5moPtjfs,BIGBANG,SOBER,MADE,"['k-pop', 'k-pop boy group']",66,0,4837537,237584,0.827,5,-3.465,0.0838,0.00676,0.0,0.916,0.456,129.963,237584,4
183,0J7On679dnx7IpBDQfvpAi,BIGBANG,WE LIKE 2 PARTY,A,"['k-pop', 'k-pop boy group']",66,0,4837537,195579,0.912,1,-3.323,0.297,0.0142,0.0,0.348,0.682,89.963,195579,4
184,3ucfniv4fLB3RPA6N9iLM2,IU,Meaning of you,A flower bookmark,['k-pop'],71,50,7036743,195631,0.448,3,-8.194,0.0271,0.72,0.0802,0.11,0.329,79.827,195631,4
185,3PWyoYwI4iHLnLWltMt4gd,Zion.T,No Make Up,No Make Up,"['k-pop', 'k-rap', 'korean pop', 'korean r&b']",54,0,530793,189154,0.402,9,-5.066,0.0459,0.411,0.0,0.217,0.519,92.109,189154,4
186,405SQUJdQut02dxtuQ0CZ3,Girls' Generation,Lion Heart,Lion Heart - The 5th Album,"['k-pop', 'k-pop girl group']",61,59,2131227,224258,0.788,2,-3.175,0.0322,0.129,0.00274,0.0775,0.961,124.992,224258,4
187,3YkDslZvvMixTwgDId0aYB,IU,Twenty-three,CHAT-SHIRE,['k-pop'],71,54,7036743,194325,0.955,5,-2.299,0.0412,0.0168,0.0,0.0817,0.968,122.952,194325,4
188,5rPZMrKqHHVVCYOom7OkFO,GD X TAEYANG,GOOD BOY,GOOD BOY,['k-pop boy group'],42,0,324568,245192,0.825,1,-3.162,0.0352,0.000875,0.000218,0.0828,0.242,95.001,245192,4
189,0RyIksLqgwFLj1BaeGaWJs,AOA,Like a Cat,Like a Cat,"['k-pop', 'k-pop girl group']",50,17,665998,223587,0.947,1,-2.576,0.237,0.116,0.0,0.349,0.928,200.215,223587,4
190,1enx9LPZrXxaVVBxas5rRm,Park Kyung,Ordinary Love,Ordinary Love,[],37,51,64102,232867,0.706,9,-6.534,0.152,0.219,0.0,0.132,0.559,144.111,232867,4
191,5pdSmhGdIk3fgA78SqSO4i,Apink,Remember,Pink MEMORY,"['k-pop', 'k-pop girl group']",54,0,1081307,233490,0.873,1,-3.444,0.103,0.144,0.0,0.373,0.67,120.007,233490,4
192,3gug38ZhXQWJbwN7sh0YRR,San E,A midsummer night's sweetness,"San E, Raina Project Single 'A midsummer night's sweetness'","['k-pop', 'k-rap', 'korean pop']",40,45,83920,233456,0.737,8,-3.915,0.227,0.57,0.0,0.31,0.778,85.973,233456,4
193,2vefaHJYN4zKolfWa48BwV,ZICO,Boys And Girls,Boys and Girls,"['k-pop', 'k-rap', 'korean r&b']",58,44,1167620,200170,0.75,1,-3.029,0.058,0.04,0.0,0.0553,0.611,103.034,200170,4
194,1N9TrsZZXX8GQvOvD3PV23,OHHYUK,"A Little Girl [From ""Reply 1988 (Original Television Soundtrack). Pt. 3""]","A Little Girl [From ""Reply 1988 (Original Television Soundtrack). Pt. 3""]",['korean pop'],46,47,45393,226275,0.241,3,-9.682,0.0357,0.417,0.0119,0.116,0.152,129.746,226275,4
195,0sAOiAiIlq3NU7xzM7oaf7,Loco,You don't know,LOCOMOTIVE,"['k-pop', 'k-rap', 'korean r&b']",60,37,317070,247582,0.707,1,-4.873,0.102,0.33,0.0,0.213,0.824,95.227,247582,4
196,5MQqzMHkLwQQltVSE6ImXm,Simon Dominic,Simon Dominic,\ & ONLY,"['k-rap', 'korean r&b']",51,48,381705,223088,0.902,10,-3.964,0.148,0.118,0.0,0.201,0.814,91.001,223088,4
197,0RhbQOahoOBgBE7Qx4AoSy,Red Velvet,Dumb Dumb,The Red - The 1st Album,"['k-pop', 'k-pop girl group']",72,0,7049712,202543,0.789,7,-4.297,0.0503,0.0334,2.05e-06,0.225,0.799,145.99,202543,4
198,6tqW0eIssTlDmpSxSqxOCS,Girls' Generation,PARTY,PARTY,"['k-pop', 'k-pop girl group']",61,0,2131227,193814,0.887,10,-2.975,0.0359,0.111,1.43e-05,0.0729,0.946,122.981,193814,4
199,68j7YN9BuKpGberFkMoJ80,BIGBANG,ZUTTER (GD&T.O.P),E,"['k-pop', 'k-pop boy group']",66,0,4837537,194508,0.399,10,-5.482,0.076,0.11,0.0,0.122,0.3,90.015,194508,4
200,1j6zGxhLrRbvQiOZB4xrUW,Park Boram,CELEPRETTY,CELEPRETTY,"['k-pop', 'korean pop']",44,0,124575,190776,0.955,11,-1.476,0.0474,0.445,3.02e-06,0.0641,0.956,138.991,190776,4
201,5wV9QirQV9W6D5rXALeRsJ,JINUSEAN,Tell Me One More Time,Tell Me One More Time (feat. Jang Hanna),"['classic k-pop', 'k-rap']",27,0,23730,195508,0.755,0,-3.799,0.0406,0.0533,0.0,0.066,0.965,118.014,195508,4
202,4es8YrZEzVjXSVpVqqOjIl,Wonder Girls,I Feel You,REBOOT,"['k-pop', 'k-pop girl group']",49,0,553652,205373,0.897,10,-3.912,0.0548,0.0255,3.5e-06,0.064,0.535,118.771,205373,4
203,2X2IJCVSGR2Mnqtt2HJf8s,SG Wannabe,Love You,THE VOICE,"['k-pop', 'korean ost', 'korean pop']",41,23,158108,251936,0.879,1,-2.186,0.0561,0.232,0.0,0.0855,0.31,107.103,251936,4
204,6y0J1inhF2oL9vy23bar3Z,Girl's Day,Ring My Bell,Girl's Day Love Second Album,"['k-pop', 'k-pop girl group']",46,0,650471,198947,0.956,4,-2.385,0.157,0.152,0.0,0.072,0.811,198.101,198947,4
206,1IdM9JrXYuMYiTdM983oH4,HIGH4,"Not Spring, Love, or Cherry Blossoms","Not Spring, Love, or Cherry Blossoms",['k-pop boy group'],35,54,55374,195265,0.484,7,-6.626,0.0538,0.464,0.0,0.44,0.793,79.988,195265,4
208,46E1ic6n099e76t5J1TbHn,SHINee,View,Odd - The 4th Album,"['k-pop', 'k-pop boy group']",61,60,2724109,190821,0.801,6,-4.428,0.0439,0.04,0.0,0.0415,0.656,123.953,190821,4
209,1z7Se5atTjuRjmRkONnHKs,K.Will,Growing,[RE:],"['k-pop', 'korean pop']",49,32,326153,234921,0.574,3,-5.698,0.0334,0.709,0.0,0.281,0.234,133.958,234921,4
210,7ehFSpcDs3PBExiLPwXQP9,4Minute,Crazy,Crazy,"['k-pop', 'k-pop girl group']",50,0,1026042,192400,0.929,7,-2.646,0.278,0.00589,4.01e-06,0.424,0.624,176.023,192400,4
211,5n8eET5G6CBCvGSc8SQLxI,Toy,Three of Us,Da Capo,[],23,0,3,285585,0.669,10,-4.6,0.0359,0.529,0.0,0.0928,0.322,88.972,285585,4
212,13o6TmqhYoAy9V0hnIEpgt,Gain,Apple (feat.Jay Park),Hawwah,['k-pop'],32,27,88373,183420,0.723,6,-4.175,0.111,0.144,0.0,0.372,0.718,127.993,183420,4
213,01xbCP4RAudA8iVvYrgbLk,15&,사랑은 미친짓 (feat. 칸토 of 트로이) Love is Madness (feat. Kanto of TROY),사랑은 미친짓 Love is Madness,['k-pop girl group'],28,0,28611,217327,0.661,7,-4.736,0.0739,0.41,0.0,0.229,0.535,79.495,217327,4
214,4gijed6spMJWmfZXclhlYh,"ZICO, Sojin (GIRL'S DAY)",Sick,Mask OST Part.2,[],5,20,210,226173,0.749,3,-5.174,0.114,0.504,0.0,0.136,0.558,87.03,226173,4
215,74V0zBpzPvV777sBf7M2lf,SOYOU,You don`t know me,She was pretty OST Part.4,"['k-pop', 'korean pop']",52,26,352891,200640,0.487,6,-6.558,0.0303,0.683,0.0,0.112,0.218,135.593,200640,4
216,1D7e4LrjdB4mKaI9XYrmPY,TWICE,CHEER UP,PAGE TWO,"['k-pop', 'k-pop girl group']",79,0,13765617,208862,0.885,6,-1.489,0.124,0.139,0.0,0.114,0.509,172.95,208862,4
217,7oT5JOWwxnwcZRI6NLzhWs,M.C the Max,No matter where,Pathos,"['classic k-pop', 'k-rock', 'korean pop']",39,45,88882,331155,0.45,6,-6.104,0.0301,0.568,0.0,0.11,0.331,131.69,331155,4
218,3CVeGXpoPKJQ9JuhPp3mpL,GFRIEND,Rough,SNOWFLAKE,"['k-pop', 'k-pop girl group']",61,61,1389704,209105,0.912,8,-2.464,0.0366,0.152,0.0,0.111,0.734,112.005,209105,4
219,7neOIVKDsLaUXV5y84jGuY,Urban Zakapa,I Don't Love You,STILL,"['k-pop', 'korean pop']",46,54,187346,254925,0.348,4,-6.156,0.0317,0.805,4.48e-06,0.102,0.274,146.603,254925,4
220,1mh5s6XJ3RLJBRPErACsHW,DAVICHI,This Love,Descendants Of The Sun Pt.3 (Original Television Soundtrack),"['k-pop', 'korean pop']",55,64,673217,225171,0.443,9,-4.31,0.0336,0.739,0.0,0.194,0.211,138.267,225171,4
221,30H0FtOCtb5jESDvFcxqXZ,Han Dong Geun,Making a new ending for this story,"The 1st Digital Single ""Making a new ending for this story""",['korean pop'],35,39,40325,262000,0.464,3,-5.751,0.0374,0.37,0.0,0.12,0.251,134.1,262000,4
222,75ai0ibymmqyCyaxwZuhnu,ZICO,"I Am You, You Are Me",Break Up 2 Make Up,"['k-pop', 'k-rap', 'korean r&b']",58,48,1167620,213252,0.618,9,-6.928,0.0529,0.317,0.0,0.299,0.7,96.975,213252,4
223,4s80CRYk3rRPZE56NvmFi7,Gummy,You Are My Everything,Descendants Of The Sun Pt.4 (Original Television Soundtrack),"['k-pop', 'korean pop']",48,62,277437,240590,0.498,6,-5.121,0.0381,0.658,0.0,0.119,0.104,135.057,240590,4
224,41r0BLWVIdo7CaKowcUDgM,TWICE,OOH-AHH하게 Like OOH-AHH,THE STORY BEGINS,"['k-pop', 'k-pop girl group']",79,0,13765617,215091,0.875,6,-1.166,0.0783,0.241,0.000105,0.381,0.692,141.994,215091,4
225,5Q77F62i7cm9X88azmIYg2,Lee Juck,Don't worry,Reply 1988 Director's (Original Television Soundtrack),"['k-indie', 'k-rock', 'korean pop']",37,35,53412,231696,0.322,9,-6.641,0.0321,0.845,0.0,0.145,0.179,137.906,231696,4
226,1TM0n3pwhDOPZhmhDRpOLS,Crush,Don’t Forget,Don't Forget,"['k-pop', 'korean r&b']",63,0,1005119,219107,0.628,5,-5.81,0.0337,0.451,0.0,0.198,0.261,93.897,219107,4
227,3IZQ0nbBU9tIJxQxHwB5LS,Lim Changjung,Love Again,Love Again,['korean pop'],38,36,83296,275733,0.53,5,-4.603,0.0328,0.646,0.0,0.106,0.276,137.654,275733,4
228,6s5QnuRQq0ANOo1pkz7mJv,Lim Changjung,내가 저지른 사랑,I'M,['korean pop'],38,42,83296,238252,0.58,7,-2.961,0.0306,0.473,0.0,0.179,0.255,127.87,238252,4
229,3uA8SjMyDtwtt0jLPMQbVD,DEAN,D (Half Moon),130 Mood : TRBL,"['k-pop', 'korean r&b']",61,65,1249095,229360,0.765,7,-5.252,0.136,0.246,0.0,0.0573,0.519,169.709,229360,4
230,2GbF32jk2VyATjqFmUkpTR,MAMAMOO,You’re the Best,Melting,"['k-pop', 'k-pop girl group']",64,0,5534947,230915,0.86,5,-3.243,0.0471,0.0395,0.0,0.239,0.703,122.03,230915,4
231,48hyqz1yiZTz4rkyKQzqdF,JEONG EUN JI,Hopefully Sky,Dream,"['k-pop', 'korean pop']",44,0,193592,220519,0.774,0,-3.214,0.149,0.209,0.0,0.195,0.466,186.165,220519,4
232,6T3Mlx5fr71sm0u1YDAb4R,BOL4,Galaxy 우주를 줄게,Full Album RED PLANET,['k-pop'],62,0,1507116,213853,0.814,0,-2.407,0.143,0.683,0.0,0.0918,0.696,82.814,213853,4
